Fx Fz M_max M_min
5.6 0 0 0
5.7 0 0 0
5.8 0 0 0
5.9 0 0 0
6 0 0 0
6.1 0 0 0
6.2 0 0 0
6.3 0 0 0
6.4 0 0 0
6.5 0 0 0
6.6 0 0 0
6.7 0 0 0
6.8 0 0 0
6.9 0 0 0
7 0 0 0
7.1 0 0 0
7.2 0 0 0
7.3 0 0 0
7.4 0 0 0
7.5 0 0 0
7.6 0 0 0
7.7 0 0 0
7.8 0 0 0
7.9 0 0 0
8 0 0 0
8.1 0 0 0
8.2 0 0 0
8.3 0 0 0
8.4 0 0 0
8.5 0 0 0
8.6 0 0 0
8.7 0 0 0
8.8 0 0 0
8.9 0 0 0
9 0 0 0
9.1 0 0 0
9.2 0 0 0
9.3 0 0 0
9.4 0 0 0
9.5 0 0 0
9.6 0 0 0
9.7 0 0 0
9.8 0 0 0
9.9 0 0 0
10 0 0 0
10.1 0 0 0
10.2 0 0 0
10.3 0 0 0
10.4 0 0 0
10.5 0 0 0
10.6 0 0 0
10.7 0 0 0
10.8 0 0 0
10.9 0 0 0
11 0 0 0
11.1 0 0 0
11.2 0 0 0
11.3 0 0 0
11.4 0 0 0
11.5 0 0 0
11.6 0 0 0
11.7 0 0 0
11.8 0 0 0
11.9 0 0 0
12 0 0 0
12.1 0 0 0
12.2 0 0 0
12.3 0 0 0
12.4 0 0 0
12.5 0 0 0
12.6 0 0 0
12.7 0 0 0
12.8 0 0 0
12.9 0 0 0
13 0 0 0
13.1 0 0 0
13.2 0 0 0
13.3 0 0 0
13.4 0 0 0
13.5 0 0 0
13.6 0 0 0
13.7 0 0 0
13.8 0 0 0
13.9 0 0 0
14 0 0 0
14.1 0 0 0
14.2 0 0 0
14.3 0 0 0
14.4 0 0 0
14.5 0 0 0
14.6 0 0 0
14.7 0 0 0
14.8 0 0 0
14.9 0 0 0
15 0 0 0
15.1 0 0 0
15.2 0 0 0
15.3 0 0 0
15.4 0 0 0
15.5 0 0 0
15.6 0 0 0
15.7 0 0 0
15.8 0 0 0
15.9 0 0 0
16 0 0 0
16.1 0 0 0
16.2 0 0 0
16.3 0 0 0
16.4 0 0 0
16.5 0 0 0
16.6 0 0 0
16.7 0 0 0
16.8 0 0 0
16.9 0 0 0
17 0 0 0
17.1 0 0 0
17.2 0 0 0
17.3 0 0 0
17.4 0 0 0
17.5 0 0 0
17.6 0 0 0
17.7 0 0 0
17.8 0 0 0
17.9 0 0 0
18 0 0 0
18.1 0 0 0
18.2 0 0 0
18.3 0 0 0
18.4 0 0 0
18.5 0 0 0
18.6 0 0 0
18.7 0 0 0
18.8 0 0 0
18.9 0 0 0
19 0 0 0
19.1 0 0 0
19.2 0 0 0
19.3 0 0 0
19.4 0 0 0
19.5 0 0 0
19.6 0 0 0
19.7 0 0 0
19.8 0 0 0
19.9 0 0 0
-20 1 0 0
-19.9 1 0 0
-19.8 1 0 0
-19.7 1 0 0
-19.6 1 0 0
-19.5 1 0 0
-19.4 1 0 0
-19.3 1 0 0
-19.2 1 0 0
-19.1 1 0 0
-19 1 0 0
-18.9 1 0 0
-18.8 1 0 0
-18.7 1 0 0
-18.6 1 0 0
-18.5 1 0 0
-18.4 1 0 0
-18.3 1 0 0
-18.2 1 0 0
-18.1 1 0 0
-18 1 0 0
-17.9 1 0 0
-17.8 1 0 0
-17.7 1 0 0
-17.6 1 0 0
-17.5 1 0 0
-17.4 1 0 0
-17.3 1 0 0
-17.2 1 0 0
-17.1 1 0 0
-17 1 0 0
-16.9 1 0 0
-16.8 1 0 0
-16.7 1 0 0
-16.6 1 0 0
-16.5 1 0 0
-16.4 1 0 0
-16.3 1 0 0
-16.2 1 0 0
-16.1 1 0 0
-16 1 0 0
-15.9 1 0 0
-15.8 1 0 0
-15.7 1 0 0
-15.6 1 0 0
-15.5 1 0 0
-15.4 1 0 0
-15.3 1 0 0
-15.2 1 0 0
-15.1 1 0 0
-15 1 0 0
-14.9 1 0 0
-14.8 1 0 0
-14.7 1 0 0
-14.6 1 0 0
-14.5 1 0 0
-14.4 1 0 0
-14.3 1 0 0
-14.2 1 0 0
-14.1 1 0 0
-14 1 0 0
-13.9 1 0 0
-13.8 1 0 0
-13.7 1 0 0
-13.6 1 0 0
-13.5 1 0 0
-13.4 1 0 0
-13.3 1 0 0
-13.2 1 0 0
-13.1 1 0 0
-13 1 0 0
-12.9 1 0 0
-12.8 1 0 0
-12.7 1 0 0
-12.6 1 0 0
-12.5 1 0 0
-12.4 1 0 0
-12.3 1 0 0
-12.2 1 0 0
-12.1 1 0 0
-12 1 0 0
-11.9 1 0 0
-11.8 1 0 0
-11.7 1 0 0
-11.6 1 0 0
-11.5 1 0 0
-11.4 1 0 0
-11.3 1 0 0
-11.2 1 0 0
-11.1 1 0 0
-11 1 0 0
-10.9 1 0 0
-10.8 1 0 0
-10.7 1 0 0
-10.6 1 0 0
-10.5 1 0 0
-10.4 1 0 0
-10.3 1 0 0
-10.2 1 0 0
-10.1 1 0 0
-10 1 0 0
-9.9 1 0 0
-9.8 1 0 0
-9.7 1 0 0
-9.6 1 0 0
-9.5 1 0 0
-9.4 1 0 0
-9.3 1 0 0
-9.2 1 0 0
-9.1 1 0 0
-9 1 0 0
-8.9 1 0 0
-8.8 1 0 0
-8.7 1 0 0
-8.6 1 0 0
-8.5 1 0 0
-8.4 1 0 0
-8.3 1 0 0
-8.2 1 0 0
-8.1 1 0 0
-8 1 0 0
-7.9 1 0 0
-7.8 1 0 0
-7.7 1 0 0
-7.6 1 0 0
-7.5 1 0 0
-7.4 1 0 0
-7.3 1 0 0
-7.2 1 0 0
-7.1 1 0 0
-7 1 0 0
-6.9 1 0 0
-6.8 1 0 0
-6.7 1 0 0
-6.6 1 0 0
-6.5 1 0 0
-6.4 1 0 0
-6.3 1 0 0
-6.2 1 0 0
-6.1 1 0 0
-6 1 0 0
-5.9 1 0 0
-5.8 1 0 0
-5.7 1 0 0
-5.6 1 0 0
-5.5 1 0 0
-5.4 1 0 0
-5.3 1 0 0
-5.2 1 0 0
-5.1 1 0.189989 0.189424
-5 1 0.192497 0.185036
-4.9 1 0.18927 0.180649
-4.8 1 0.186042 0.176261
-4.7 1 0.182815 0.171873
-4.6 1 0.179588 0.167485
-4.5 1 0.176361 0.163097
-4.4 1 0.173134 0.158709
-4.3 1 0.169907 0.154321
-4.2 1 0.166679 0.149934
-4.1 1 0.163452 0.145546
-4 1 0.160225 0.141158
-3.9 1 0.156998 0.13677
-3.8 1 0.153771 0.132382
-3.7 1 0.150543 0.127994
-3.6 1 0.147316 0.123606
-3.5 1 0.144089 0.119219
-3.4 1 0.140862 0.114831
-3.3 1 0.137635 0.110443
-3.2 1 0.134407 0.106055
-3.1 1 0.13118 0.101667
-3 1 0.127953 0.0972794
-2.9 1 0.124726 0.0928915
-2.8 1 0.121499 0.0885036
-2.7 1 0.118272 0.0841158
-2.6 1 0.115044 0.0797279
-2.5 1 0.111817 0.0753401
-2.4 1 0.10859 0.0709522
-2.3 1 0.105363 0.0665644
-2.2 1 0.102136 0.0621765
-2.1 1 0.0989084 0.0577887
-2 1 0.0956812 0.0534008
-1.9 1 0.092454 0.0490129
-1.8 1 0.0892268 0.0446251
-1.7 1 0.0859996 0.0402372
-1.6 1 0.0827724 0.0358494
-1.5 1 0.0795452 0.0314615
-1.4 1 0.076318 0.0270737
-1.3 1 0.0730909 0.0226858
-1.2 1 0.0698637 0.018298
-1.1 1 0.0666365 0.0139101
-1 1 0.0634093 0.00952225
-0.9 1 0.0601821 0.00513439
-0.8 1 0.0569549 0.000746537
-0.7 1 0.0537277 -0.00364132
-0.6 1 0.0505005 -0.00802917
-0.5 1 0.0472733 -0.012417
-0.4 1 0.0440461 -0.0168049
-0.3 1 0.040819 -0.0211927
-0.2 1 0.0375918 -0.024683
-0.1 1 0.0343646 -0.0279102
1.52933e-14 1 0.0311374 -0.0311374
0.1 1 0.0279102 -0.0343646
0.2 1 0.024683 -0.0375918
0.3 1 0.0211927 -0.040819
0.4 1 0.0168049 -0.0440461
0.5 1 0.012417 -0.0472733
0.6 1 0.00802917 -0.0505005
0.7 1 0.00364132 -0.0537277
0.8 1 -0.000746537 -0.0569549
0.9 1 -0.00513439 -0.0601821
1 1 -0.00952225 -0.0634093
1.1 1 -0.0139101 -0.0666365
1.2 1 -0.018298 -0.0698637
1.3 1 -0.0226858 -0.0730909
1.4 1 -0.0270737 -0.076318
1.5 1 -0.0314615 -0.0795452
1.6 1 -0.0358494 -0.0827724
1.7 1 -0.0402372 -0.0859996
1.8 1 -0.0446251 -0.0892268
1.9 1 -0.0490129 -0.092454
2 1 -0.0534008 -0.0956812
2.1 1 -0.0577887 -0.0989084
2.2 1 -0.0621765 -0.102136
2.3 1 -0.0665644 -0.105363
2.4 1 -0.0709522 -0.10859
2.5 1 -0.0753401 -0.111817
2.6 1 -0.0797279 -0.115044
2.7 1 -0.0841158 -0.118272
2.8 1 -0.0885036 -0.121499
2.9 1 -0.0928915 -0.124726
3 1 -0.0972794 -0.127953
3.1 1 -0.101667 -0.13118
3.2 1 -0.106055 -0.134407
3.3 1 -0.110443 -0.137635
3.4 1 -0.114831 -0.140862
3.5 1 -0.119219 -0.144089
3.6 1 -0.123606 -0.147316
3.7 1 -0.127994 -0.150543
3.8 1 -0.132382 -0.153771
3.9 1 -0.13677 -0.156998
4 1 -0.141158 -0.160225
4.1 1 -0.145546 -0.163452
4.2 1 -0.149934 -0.166679
4.3 1 -0.154321 -0.169907
4.4 1 -0.158709 -0.173134
4.5 1 -0.163097 -0.176361
4.6 1 -0.167485 -0.179588
4.7 1 -0.171873 -0.182815
4.8 1 -0.176261 -0.186042
4.9 1 -0.180649 -0.18927
5 1 -0.185036 -0.192497
5.1 1 -0.189424 -0.189989
5.2 1 0 0
5.3 1 0 0
5.4 1 0 0
5.5 1 0 0
5.6 1 0 0
5.7 1 0 0
5.8 1 0 0
5.9 1 0 0
6 1 0 0
6.1 1 0 0
6.2 1 0 0
6.3 1 0 0
6.4 1 0 0
6.5 1 0 0
6.6 1 0 0
6.7 1 0 0
6.8 1 0 0
6.9 1 0 0
7 1 0 0
7.1 1 0 0
7.2 1 0 0
7.3 1 0 0
7.4 1 0 0
7.5 1 0 0
7.6 1 0 0
7.7 1 0 0
7.8 1 0 0
7.9 1 0 0
8 1 0 0
8.1 1 0 0
8.2 1 0 0
8.3 1 0 0
8.4 1 0 0
8.5 1 0 0
8.6 1 0 0
8.7 1 0 0
8.8 1 0 0
8.9 1 0 0
9 1 0 0
9.1 1 0 0
9.2 1 0 0
9.3 1 0 0
9.4 1 0 0
9.5 1 0 0
9.6 1 0 0
9.7 1 0 0
9.8 1 0 0
9.9 1 0 0
10 1 0 0
10.1 1 0 0
10.2 1 0 0
10.3 1 0 0
10.4 1 0 0
10.5 1 0 0
10.6 1 0 0
10.7 1 0 0
10.8 1 0 0
10.9 1 0 0
11 1 0 0
11.1 1 0 0
11.2 1 0 0
11.3 1 0 0
11.4 1 0 0
11.5 1 0 0
11.6 1 0 0
11.7 1 0 0
11.8 1 0 0
11.9 1 0 0
12 1 0 0
12.1 1 0 0
12.2 1 0 0
12.3 1 0 0
12.4 1 0 0
12.5 1 0 0
12.6 1 0 0
12.7 1 0 0
12.8 1 0 0
12.9 1 0 0
13 1 0 0
13.1 1 0 0
13.2 1 0 0
13.3 1 0 0
13.4 1 0 0
13.5 1 0 0
13.6 1 0 0
13.7 1 0 0
13.8 1 0 0
13.9 1 0 0
14 1 0 0
14.1 1 0 0
14.2 1 0 0
14.3 1 0 0
14.4 1 0 0
14.5 1 0 0
14.6 1 0 0
14.7 1 0 0
14.8 1 0 0
14.9 1 0 0
15 1 0 0
15.1 1 0 0
15.2 1 0 0
15.3 1 0 0
15.4 1 0 0
15.5 1 0 0
15.6 1 0 0
15.7 1 0 0
15.8 1 0 0
15.9 1 0 0
16 1 0 0
16.1 1 0 0
16.2 1 0 0
16.3 1 0 0
16.4 1 0 0
16.5 1 0 0
16.6 1 0 0
16.7 1 0 0
16.8 1 0 0
16.9 1 0 0
17 1 0 0
17.1 1 0 0
17.2 1 0 0
17.3 1 0 0
17.4 1 0 0
17.5 1 0 0
17.6 1 0 0
17.7 1 0 0
17.8 1 0 0
17.9 1 0 0
18 1 0 0
18.1 1 0 0
18.2 1 0 0
18.3 1 0 0
18.4 1 0 0
18.5 1 0 0
18.6 1 0 0
18.7 1 0 0
18.8 1 0 0
18.9 1 0 0
19 1 0 0
19.1 1 0 0
19.2 1 0 0
19.3 1 0 0
19.4 1 0 0
19.5 1 0 0
19.6 1 0 0
19.7 1 0 0
19.8 1 0 0
19.9 1 0 0
-20 2 0 0
-19.9 2 0 0
-19.8 2 0 0
-19.7 2 0 0
-19.6 2 0 0
-19.5 2 0 0
-19.4 2 0 0
-19.3 2 0 0
-19.2 2 0 0
-19.1 2 0 0
-19 2 0 0
-18.9 2 0 0
-18.8 2 0 0
-18.7 2 0 0
-18.6 2 0 0
-18.5 2 0 0
-18.4 2 0 0
-18.3 2 0 0
-18.2 2 0 0
-18.1 2 0 0
-18 2 0 0
-17.9 2 0 0
-17.8 2 0 0
-17.7 2 0 0
-17.6 2 0 0
-17.5 2 0 0
-17.4 2 0 0
-17.3 2 0 0
-17.2 2 0 0
-17.1 2 0 0
-17 2 0 0
-16.9 2 0 0
-16.8 2 0 0
-16.7 2 0 0
-16.6 2 0 0
-16.5 2 0 0
-16.4 2 0 0
-16.3 2 0 0
-16.2 2 0 0
-16.1 2 0 0
-16 2 0 0
-15.9 2 0 0
-15.8 2 0 0
-15.7 2 0 0
-15.6 2 0 0
-15.5 2 0 0
-15.4 2 0 0
-15.3 2 0 0
-15.2 2 0 0
-15.1 2 0 0
-15 2 0 0
-14.9 2 0 0
-14.8 2 0 0
-14.7 2 0 0
-14.6 2 0 0
-14.5 2 0 0
-14.4 2 0 0
-14.3 2 0 0
-14.2 2 0 0
-14.1 2 0 0
-14 2 0 0
-13.9 2 0 0
-13.8 2 0 0
-13.7 2 0 0
-13.6 2 0 0
-13.5 2 0 0
-13.4 2 0 0
-13.3 2 0 0
-13.2 2 0 0
-13.1 2 0 0
-13 2 0 0
-12.9 2 0 0
-12.8 2 0 0
-12.7 2 0 0
-12.6 2 0 0
-12.5 2 0 0
-12.4 2 0 0
-12.3 2 0 0
-12.2 2 0 0
-12.1 2 0 0
-12 2 0 0
-11.9 2 0 0
-11.8 2 0 0
-11.7 2 0 0
-11.6 2 0 0
-11.5 2 0 0
-11.4 2 0 0
-11.3 2 0 0
-11.2 2 0 0
-11.1 2 0 0
-11 2 0 0
-10.9 2 0 0
-10.8 2 0 0
-10.7 2 0 0
-10.6 2 0 0
-10.5 2 0 0
-10.4 2 0 0
-10.3 2 0 0
-10.2 2 0 0
-10.1 2 0 0
-10 2 0 0
-9.9 2 0 0
-9.8 2 0 0
-9.7 2 0 0
-9.6 2 0 0
-9.5 2 0 0
-9.4 2 0 0
-9.3 2 0 0
-9.2 2 0 0
-9.1 2 0 0
-9 2 0 0
-8.9 2 0 0
-8.8 2 0 0
-8.7 2 0 0
-8.6 2 0 0
-8.5 2 0 0
-8.4 2 0 0
-8.3 2 0 0
-8.2 2 0 0
-8.1 2 0 0
-8 2 0 0
-7.9 2 0 0
-7.8 2 0 0
-7.7 2 0 0
-7.6 2 0 0
-7.5 2 0 0
-7.4 2 0 0
-7.3 2 0 0
-7.2 2 0 0
-7.1 2 0 0
-7 2 0 0
-6.9 2 0 0
-6.8 2 0 0
-6.7 2 0 0
-6.6 2 0 0
-6.5 2 0 0
-6.4 2 0 0
-6.3 2 0 0
-6.2 2 0 0
-6.1 2 0 0
-6 2 0 0
-5.9 2 0 0
-5.8 2 0 0
-5.7 2 0 0
-5.6 2 0 0
-5.5 2 0 0
-5.4 2 0 0
-5.3 2 0 0
-5.2 2 0 0
-5.1 2 0 0
-5 2 0 0
-4.9 2 0 0
-4.8 2 0 0
-4.7 2 0 0
-4.6 2 0 0
-4.5 2 0 0
-4.4 2 0 0
-4.3 2 0 0
-4.2 2 0 0
-4.1 2 0 0
-4 2 0 0
-3.9 2 0 0
-3.8 2 0 0
-3.7 2 0 0
-3.6 2 0 0
-3.5 2 0 0
-3.4 2 0 0
-3.3 2 0 0
-3.2 2 0 0
-3.1 2 0 0
-3 2 0 0
-2.9 2 0 0
-2.8 2 0 0
-2.7 2 0 0
-2.6 2 0 0
-2.5 2 0 0
-2.4 2 0 0
-2.3 2 0 0
-2.2 2 0 0
-2.1 2 0 0
-2 2 0 0
-1.9 2 0 0
-1.8 2 0 0
-1.7 2 0 0
-1.6 2 0 0
-1.5 2 0 0
-1.4 2 0 0
-1.3 2 0 0
-1.2 2 0.0457616 0.0449731
-1.1 2 0.0417459 0.0413738
-1 2 0.0385187 0.0369859
-0.9 2 0.0352915 0.0325981
-0.8 2 0.0320643 0.0282102
-0.7 2 0.0288372 0.0238224
-0.6 2 0.02561 0.0194345
-0.5 2 0.0223828 0.0150467
-0.4 2 0.0191556 0.0106588
-0.3 2 0.0159284 0.00627095
-0.2 2 0.0127012 0.00188309
-0.1 2 0.00947402 -0.00250476
1.52933e-14 2 0.00624683 -0.00624683
0.1 2 0.00250476 -0.00947402
0.2 2 -0.00188309 -0.0127012
0.3 2 -0.00627095 -0.0159284
0.4 2 -0.0106588 -0.0191556
0.5 2 -0.0150467 -0.0223828
0.6 2 -0.0194345 -0.02561
0.7 2 -0.0238224 -0.0288372
0.8 2 -0.0282102 -0.0320643
0.9 2 -0.0325981 -0.0352915
1 2 -0.0369859 -0.0385187
1.1 2 -0.0413738 -0.0417459
1.2 2 -0.0449731 -0.0457616
1.3 2 0 0
1.4 2 0 0
1.5 2 0 0
1.6 2 0 0
1.7 2 0 0
1.8 2 0 0
1.9 2 0 0
2 2 0 0
2.1 2 0 0
2.2 2 0 0
2.3 2 0 0
2.4 2 0 0
2.5 2 0 0
2.6 2 0 0
2.7 2 0 0
2.8 2 0 0
2.9 2 0 0
3 2 0 0
3.1 2 0 0
3.2 2 0 0
3.3 2 0 0
3.4 2 0 0
3.5 2 0 0
3.6 2 0 0
3.7 2 0 0
3.8 2 0 0
3.9 2 0 0
4 2 0 0
4.1 2 0 0
4.2 2 0 0
4.3 2 0 0
4.4 2 0 0
4.5 2 0 0
4.6 2 0 0
4.7 2 0 0
4.8 2 0 0
4.9 2 0 0
5 2 0 0
5.1 2 0 0
5.2 2 0 0
5.3 2 0 0
5.4 2 0 0
5.5 2 0 0
5.6 2 0 0
5.7 2 0 0
5.8 2 0 0
5.9 2 0 0
6 2 0 0
6.1 2 0 0
6.2 2 0 0
6.3 2 0 0
6.4 2 0 0
6.5 2 0 0
6.6 2 0 0
6.7 2 0 0
6.8 2 0 0
6.9 2 0 0
7 2 0 0
7.1 2 0 0
7.2 2 0 0
7.3 2 0 0
7.4 2 0 0
7.5 2 0 0
7.6 2 0 0
7.7 2 0 0
7.8 2 0 0
7.9 2 0 0
8 2 0 0
8.1 2 0 0
8.2 2 0 0
8.3 2 0 0
8.4 2 0 0
8.5 2 0 0
8.6 2 0 0
8.7 2 0 0
8.8 2 0 0
8.9 2 0 0
9 2 0 0
9.1 2 0 0
9.2 2 0 0
9.3 2 0 0
9.4 2 0 0
9.5 2 0 0
9.6 2 0 0
9.7 2 0 0
9.8 2 0 0
9.9 2 0 0
10 2 0 0
10.1 2 0 0
10.2 2 0 0
10.3 2 0 0
10.4 2 0 0
10.5 2 0 0
10.6 2 0 0
10.7 2 0 0
10.8 2 0 0
10.9 2 0 0
11 2 0 0
11.1 2 0 0
11.2 2 0 0
11.3 2 0 0
11.4 2 0 0
11.5 2 0 0
11.6 2 0 0
11.7 2 0 0
11.8 2 0 0
11.9 2 0 0
12 2 0 0
12.1 2 0 0
12.2 2 0 0
12.3 2 0 0
12.4 2 0 0
12.5 2 0 0
12.6 2 0 0
12.7 2 0 0
12.8 2 0 0
12.9 2 0 0
13 2 0 0
13.1 2 0 0
13.2 2 0 0
13.3 2 0 0
13.4 2 0 0
13.5 2 0 0
13.6 2 0 0
13.7 2 0 0
13.8 2 0 0
13.9 2 0 0
14 2 0 0
14.1 2 0 0
14.2 2 0 0
14.3 2 0 0
14.4 2 0 0
14.5 2 0 0
14.6 2 0 0
14.7 2 0 0
14.8 2 0 0
14.9 2 0 0
15 2 0 0
15.1 2 0 0
15.2 2 0 0
15.3 2 0 0
15.4 2 0 0
15.5 2 0 0
15.6 2 0 0
15.7 2 0 0
15.8 2 0 0
15.9 2 0 0
16 2 0 0
16.1 2 0 0
16.2 2 0 0
16.3 2 0 0
16.4 2 0 0
16.5 2 0 0
16.6 2 0 0
16.7 2 0 0
16.8 2 0 0
16.9 2 0 0
17 2 0 0
17.1 2 0 0
17.2 2 0 0
17.3 2 0 0
17.4 2 0 0
17.5 2 0 0
17.6 2 0 0
17.7 2 0 0
17.8 2 0 0
17.9 2 0 0
18 2 0 0
18.1 2 0 0
18.2 2 0 0
18.3 2 0 0
18.4 2 0 0
18.5 2 0 0
18.6 2 0 0
18.7 2 0 0
18.8 2 0 0
18.9 2 0 0
19 2 0 0
19.1 2 0 0
19.2 2 0 0
19.3 2 0 0
19.4 2 0 0
19.5 2 0 0
19.6 2 0 0
19.7 2 0 0
19.8 2 0 0
19.9 2 0 0
-20 3 0 0
-19.9 3 0 0
-19.8 3 0 0
-19.7 3 0 0
-19.6 3 0 0
-19.5 3 0 0
-19.4 3 0 0
-19.3 3 0 0
-19.2 3 0 0
-19.1 3 0 0
-19 3 0 0
-18.9 3 0 0
-18.8 3 0 0
-18.7 3 0 0
-18.6 3 0 0
-18.5 3 0 0
-18.4 3 0 0
-18.3 3 0 0
-18.2 3 0 0
-18.1 3 0 0
-18 3 0 0
-17.9 3 0 0
-17.8 3 0 0
-17.7 3 0 0
-17.6 3 0 0
-17.5 3 0 0
-17.4 3 0 0
-17.3 3 0 0
-17.2 3 0 0
-17.1 3 0 0
-17 3 0 0
-16.9 3 0 0
-16.8 3 0 0
-16.7 3 0 0
-16.6 3 0 0
-16.5 3 0 0
-16.4 3 0 0
-16.3 3 0 0
-16.2 3 0 0
-16.1 3 0 0
-16 3 0 0
-15.9 3 0 0
-15.8 3 0 0
-15.7 3 0 0
-15.6 3 0 0
-15.5 3 0 0
-15.4 3 0 0
-15.3 3 0 0
-15.2 3 0 0
-15.1 3 0 0
-15 3 0 0
-14.9 3 0 0
-14.8 3 0 0
-14.7 3 0 0
-14.6 3 0 0
-14.5 3 0 0
-14.4 3 0 0
-14.3 3 0 0
-14.2 3 0 0
-14.1 3 0 0
-14 3 0 0
-13.9 3 0 0
-13.8 3 0 0
-13.7 3 0 0
-13.6 3 0 0
-13.5 3 0 0
-13.4 3 0 0
-13.3 3 0 0
-13.2 3 0 0
-13.1 3 0 0
-13 3 0 0
-12.9 3 0 0
-12.8 3 0 0
-12.7 3 0 0
-12.6 3 0 0
-12.5 3 0 0
-12.4 3 0 0
-12.3 3 0 0
-12.2 3 0 0
-12.1 3 0 0
-12 3 0 0
-11.9 3 0 0
-11.8 3 0 0
-11.7 3 0 0
-11.6 3 0 0
-11.5 3 0 0
-11.4 3 0 0
-11.3 3 0 0
-11.2 3 0 0
-11.1 3 0 0
-11 3 0 0
-10.9 3 0 0
-10.8 3 0 0
-10.7 3 0 0
-10.6 3 0 0
-10.5 3 0 0
-10.4 3 0 0
-10.3 3 0 0
-10.2 3 0 0
-10.1 3 0 0
-10 3 0 0
-9.9 3 0 0
-9.8 3 0 0
-9.7 3 0 0
-9.6 3 0 0
-9.5 3 0 0
-9.4 3 0 0
-9.3 3 0 0
-9.2 3 0 0
-9.1 3 0 0
-9 3 0 0
-8.9 3 0 0
-8.8 3 0 0
-8.7 3 0 0
-8.6 3 0 0
-8.5 3 0 0
-8.4 3 0 0
-8.3 3 0 0
-8.2 3 0 0
-8.1 3 0 0
-8 3 0 0
-7.9 3 0 0
-7.8 3 0 0
-7.7 3 0 0
-7.6 3 0 0
-7.5 3 0 0
-7.4 3 0 0
-7.3 3 0 0
-7.2 3 0 0
-7.1 3 0 0
-7 3 0 0
-6.9 3 0 0
-6.8 3 0 0
-6.7 3 0 0
-6.6 3 0 0
-6.5 3 0 0
-6.4 3 0 0
-6.3 3 0 0
-6.2 3 0 0
-6.1 3 0 0
-6 3 0 0
-5.9 3 0 0
-5.8 3 0 0
-5.7 3 0 0
-5.6 3 0 0
-5.5 3 0 0
-5.4 3 0 0
-5.3 3 0 0
-5.2 3 0 0
-5.1 3 0 0
-5 3 0 0
-4.9 3 0 0
-4.8 3 0 0
-4.7 3 0 0
-4.6 3 0 0
-4.5 3 0 0
-4.4 3 0 0
-4.3 3 0 0
-4.2 3 0 0
-4.1 3 0 0
-4 3 0 0
-3.9 3 0 0
-3.8 3 0 0
-3.7 3 0 0
-3.6 3 0 0
-3.5 3 0 0
-3.4 3 0 0
-3.3 3 0 0
-3.2 3 0 0
-3.1 3 0 0
-3 3 0 0
-2.9 3 0 0
-2.8 3 0 0
-2.7 3 0 0
-2.6 3 0 0
-2.5 3 0 0
-2.4 3 0 0
-2.3 3 0 0
-2.2 3 0 0
-2.1 3 0 0
-2 3 0 0
-1.9 3 0 0
-1.8 3 0 0
-1.7 3 0 0
-1.6 3 0 0
-1.5 3 0 0
-1.4 3 0 0
-1.3 3 0 0
-1.2 3 0 0
-1.1 3 0 0
-1 3 0 0
-0.9 3 0 0
-0.8 3 0 0
-0.7 3 0 0
-0.6 3 0 0
-0.5 3 0 0
-0.4 3 0 0
-0.3 3 0 0
-0.2 3 0 0
-0.1 3 0 0
1.52933e-14 3 0 0
0.1 3 0 0
0.2 3 0 0
0.3 3 0 0
0.4 3 0 0
0.5 3 0 0
0.6 3 0 0
0.7 3 0 0
0.8 3 0 0
0.9 3 0 0
1 3 0 0
1.1 3 0 0
1.2 3 0 0
1.3 3 0 0
1.4 3 0 0
1.5 3 0 0
1.6 3 0 0
1.7 3 0 0
1.8 3 0 0
1.9 3 0 0
2 3 0 0
2.1 3 0 0
2.2 3 0 0
2.3 3 0 0
2.4 3 0 0
2.5 3 0 0
2.6 3 0 0
2.7 3 0 0
2.8 3 0 0
2.9 3 0 0
3 3 0 0
3.1 3 0 0
3.2 3 0 0
3.3 3 0 0
3.4 3 0 0
3.5 3 0 0
3.6 3 0 0
3.7 3 0 0
3.8 3 0 0
3.9 3 0 0
4 3 0 0
4.1 3 0 0
4.2 3 0 0
4.3 3 0 0
4.4 3 0 0
4.5 3 0 0
4.6 3 0 0
4.7 3 0 0
4.8 3 0 0
4.9 3 0 0
5 3 0 0
5.1 3 0 0
5.2 3 0 0
5.3 3 0 0
5.4 3 0 0
5.5 3 0 0
5.6 3 0 0
5.7 3 0 0
5.8 3 0 0
5.9 3 0 0
6 3 0 0
6.1 3 0 0
6.2 3 0 0
6.3 3 0 0
6.4 3 0 0
6.5 3 0 0
6.6 3 0 0
6.7 3 0 0
6.8 3 0 0
6.9 3 0 0
7 3 0 0
7.1 3 0 0
7.2 3 0 0
7.3 3 0 0
7.4 3 0 0
7.5 3 0 0
7.6 3 0 0
7.7 3 0 0
7.8 3 0 0
7.9 3 0 0
8 3 0 0
8.1 3 0 0
8.2 3 0 0
8.3 3 0 0
8.4 3 0 0
8.5 3 0 0
8.6 3 0 0
8.7 3 0 0
8.8 3 0 0
8.9 3 0 0
9 3 0 0
9.1 3 0 0
9.2 3 0 0
9.3 3 0 0
9.4 3 0 0
9.5 3 0 0
9.6 3 0 0
9.7 3 0 0
9.8 3 0 0
9.9 3 0 0
10 3 0 0
10.1 3 0 0
10.2 3 0 0
10.3 3 0 0
10.4 3 0 0
10.5 3 0 0
10.6 3 0 0
10.7 3 0 0
10.8 3 0 0
10.9 3 0 0
11 3 0 0
11.1 3 0 0
11.2 3 0 0
11.3 3 0 0
